order_id,inventory_item_id,gender,status,created_at,shipped_at,delivered_at,returned_at,sale_price,num_of_item,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_distribution_center_id
32357,126591,F,Processing,2023-02-14 08:37:18.000000 UTC,,,,3.9000000953674321,2,,2.1333000531539321,Intimates,Allegra K 5 Pcs Wheat Bra Extender 3x3 Hooks Extenders Strap New,Allegra K,3.9000000953674321,Women,9
64153,251449,M,Shipped,2023-02-14 14:27:37.000000 UTC,2023-02-16 12:24:00.000000 UTC,,,3.9500000476837158,1,,1.7182500154450535,Accessories,HDE Pattern Suspenders,HDE,3.9500000476837158,Men,1
96024,376316,M,Shipped,2023-02-06 02:48:46.000000 UTC,2023-02-09 00:47:00.000000 UTC,,,3.9500000476837158,1,,2.4608500357694925,Socks,LRG No Show Sock,LRG,3.9500000476837158,Men,2
113935,446778,M,Processing,2023-01-26 08:05:01.000000 UTC,,,,3.9800000190734863,1,,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,1
83588,327653,F,Cancelled,2023-01-30 11:27:57.000000 UTC,,,,3.9900000095367432,3,,1.5720599976038188,Accessories,Cross Stitch White Handkerchief,Greatlookz,3.9900000095367432,Women,3
105398,412946,F,Cancelled,2023-04-15 06:24:45.000000 UTC,,,,3.9900000095367432,1,,1.711709994816184,Accessories,Dainty Cotton Handkerchief with Crochet Edges,Greatlookz,3.9900000095367432,Women,3
2668,10640,F,Complete,2023-01-28 12:02:09.000000 UTC,2023-01-25 19:11:00.000000 UTC,2023-01-28 21:38:00.000000 UTC,,3.9900000095367432,2,,1.4802900009220838,Accessories,Houndstooth Square Shawl,boxed-gifts,3.9900000095367432,Women,10
18798,73586,F,Complete,2023-05-02 07:35:54.000000 UTC,2023-04-28 19:40:00.000000 UTC,2023-04-30 18:51:00.000000 UTC,,3.9900000095367432,2,,1.711709994816184,Accessories,Dainty Cotton Handkerchief with Crochet Edges,Greatlookz,3.9900000095367432,Women,3
72811,285085,F,Complete,2023-01-26 13:54:31.000000 UTC,2023-01-25 13:19:00.000000 UTC,2023-01-26 17:40:00.000000 UTC,,3.9900000095367432,2,,1.7875199999916551,Socks & Hosiery,Women's Sock Monkey Ankle Socks,ThatsRad,3.9900000095367432,Women,8
16900,66171,F,Processing,2023-02-23 05:48:33.000000 UTC,,,,3.9900000095367432,2,,1.5720599976038188,Accessories,Cross Stitch White Handkerchief,Greatlookz,3.9900000095367432,Women,3
36415,142513,M,Processing,2023-04-27 17:09:02.000000 UTC,,,,3.9900000095367432,3,,1.6837799976032972,Accessories,TopTie Unisex New Fashion Black & White College Stripe Skinny 2 inch Necktie,TopTie,3.9900000095367432,Men,10
86798,340130,F,Processing,2023-01-25 16:19:02.000000 UTC,,,,3.9900000095367432,2,,1.9710600082190333,Intimates,Bra Extenders - For Three Hook Bras,Carol Wright Gifts,3.9900000095367432,Women,2
51615,202321,F,Returned,2023-01-30 08:49:16.000000 UTC,2023-01-31 16:44:00.000000 UTC,2023-02-03 02:30:00.000000 UTC,2023-02-05 16:06:00.000000 UTC,3.9900000095367432,1,,2.0508600066261,Plus,Houndstooth Square Shawl (40x40) Red Black,TrendsBlue,3.9900000095367432,Women,5
26568,103907,M,Shipped,2023-01-03 22:49:17.000000 UTC,2023-01-06 22:36:00.000000 UTC,,,3.9900000095367432,1,,1.5361499990638343,Accessories,LOCS Sunglasses Hardcore Black Dark Lens 0103 Designer Stylish w Bag,Locs,3.9900000095367432,Men,3
34557,135200,F,Shipped,2023-06-19 17:39:40.000000 UTC,2023-06-20 08:51:00.000000 UTC,,,3.9900000095367432,1,,2.0508600066261,Plus,Houndstooth Square Shawl (40x40) Red Black,TrendsBlue,3.9900000095367432,Women,5
42763,167516,M,Shipped,2023-02-14 04:21:23.000000 UTC,2023-02-12 22:48:00.000000 UTC,,,3.9900000095367432,4,,1.6558499966744331,Accessories,Solid Banded Bowtie,boxed-gifts,3.9900000095367432,Men,10
42911,168098,M,Shipped,2023-06-06 08:20:47.000000 UTC,2023-06-06 13:07:00.000000 UTC,,,3.9900000095367432,1,,1.5361499990638343,Accessories,LOCS Sunglasses Hardcore Black Dark Lens 0103 Designer Stylish w Bag,Locs,3.9900000095367432,Men,3
58328,228749,F,Shipped,2023-06-12 14:27:58.000000 UTC,2023-06-14 00:07:00.000000 UTC,,,3.9900000095367432,2,,1.5720599976038188,Accessories,Cross Stitch White Handkerchief,Greatlookz,3.9900000095367432,Women,3
58042,227639,M,Shipped,2023-02-20 04:04:17.000000 UTC,2023-02-21 01:38:00.000000 UTC,,,4.0399999618530273,2,,1.5675199787575007,Accessories,Solid Blank Short Beanie Cap - (Many Colors Available),Magic,4.0399999618530273,Men,10
93583,366761,M,Shipped,2023-04-13 16:03:29.000000 UTC,2023-04-14 08:09:00.000000 UTC,,,4.0399999618530273,1,,1.5675199787575007,Accessories,Solid Blank Short Beanie Cap - (Many Colors Available),Magic,4.0399999618530273,Men,10
50780,199139,M,Shipped,2023-02-22 14:39:25.000000 UTC,2023-02-24 15:22:00.000000 UTC,,,4.0799999237060556,1,,1.6156799629327656,Accessories,910EB Fine Leather Hand Crafted Mans Man's Mens Men's Mini Wallet ID Credit Card Holder with Magnetic Money Clip,Vine Branch,4.0799999237060556,Men,3
120253,471226,M,Returned,2023-03-10 14:41:41.000000 UTC,2023-03-11 10:00:00.000000 UTC,2023-03-12 11:22:00.000000 UTC,2023-03-13 10:24:00.000000 UTC,4.130000114440918,2,,1.4744100286701318,Accessories,Long Beanie-Black W16S24E,Magic,4.130000114440918,Men,10
94894,371766,F,Cancelled,2023-06-09 05:22:56.000000 UTC,,,,4.2100000381469727,4,,1.6419000095449388,Accessories,NEW Aluminum Credit Card Wallet - RFID Blocking Case - Pink (New Products),,4.2100000381469727,Women,3
67991,266382,F,Complete,2023-04-21 01:50:57.000000 UTC,2023-04-22 23:05:00.000000 UTC,2023-04-25 19:40:00.000000 UTC,,4.2100000381469727,1,,2.2355100181230902,Plus,NEW Aluminum Credit Card Wallet - RFID Blocking Case - Pink (New Products),,4.2100000381469727,Women,3
120607,472544,M,Cancelled,2023-03-09 03:20:48.000000 UTC,,,,4.380000114440918,2,,1.6950600365871189,Accessories,TopTie Mens Formal Solid Black Satin Banded Bow Tie,TopTie,4.380000114440918,Men,10
29498,115416,M,Cancelled,2023-05-23 15:04:22.000000 UTC,,,,4.5,1,,1.7189999967813492,Accessories,Blank Cuff Beanie Visor (Comes In Many Different Colors),blank apparel,4.5,Men,1
67322,263726,M,Cancelled,2023-01-28 21:06:22.000000 UTC,,,,4.5,1,,2.8619999997317791,Socks,BH Slipper Socks One Size Fits All,BH Medwear,4.5,Men,6
26385,103169,M,Processing,2023-02-05 02:33:03.000000 UTC,,,,4.5,1,,2.8619999997317791,Socks,BH Slipper Socks One Size Fits All,BH Medwear,4.5,Men,6
43244,169396,F,Complete,2023-04-16 06:02:54.000000 UTC,2023-04-18 04:11:00.000000 UTC,2023-04-21 22:44:00.000000 UTC,,4.5799999237060556,1,,1.9327599604332448,Accessories,Cashmere Feel Patterened Unisex Pashmina Scarf - Plaid/Checks/Stripes Available,Nvie Designs,4.5799999237060556,Women,1
78735,308283,F,Complete,2023-04-30 14:54:03.000000 UTC,2023-04-30 02:11:00.000000 UTC,2023-05-04 01:38:00.000000 UTC,,4.5799999237060556,3,,2.1251199716973304,Plus,Cashmere Feel Patterened Unisex Pashmina Scarf - Plaid/Checks/Stripes Available,Nvie Designs,4.5799999237060556,Women,1
79193,310151,F,Returned,2023-04-14 08:57:46.000000 UTC,2023-04-10 14:53:00.000000 UTC,2023-04-12 06:46:00.000000 UTC,2023-04-14 12:12:00.000000 UTC,4.5799999237060556,2,,2.1251199716973304,Plus,Cashmere Feel Patterened Unisex Pashmina Scarf - Plaid/Checks/Stripes Available,Nvie Designs,4.5799999237060556,Women,1
119862,469701,F,Processing,2023-04-30 01:43:47.000000 UTC,,,,4.679999828338623,3,,2.096639918074608,Accessories,Allegra K Stretchy Thumb Hole Winter Arm Warmer Gloves for Women Black,Allegra K,4.679999828338623,Women,9
70343,275522,F,Shipped,2023-06-30 04:11:13.000000 UTC,2023-07-01 09:16:00.000000 UTC,,,4.679999828338623,2,,2.096639918074608,Accessories,Allegra K Stretchy Thumb Hole Winter Arm Warmer Gloves for Women Black,Allegra K,4.679999828338623,Women,9
38839,152044,F,Complete,2023-03-27 09:03:14.000000 UTC,2023-03-27 17:46:00.000000 UTC,2023-03-28 09:03:00.000000 UTC,,4.7300000190734863,1,,2.0764700051310654,Accessories,collection eighteen Women's Floppy Ribbon Sun Hat,Collection XIIX,4.7300000190734863,Women,3
87467,342691,F,Processing,2023-05-29 23:37:48.000000 UTC,,,,4.7300000190734863,1,,2.0764700051310654,Accessories,collection eighteen Women's Floppy Ribbon Sun Hat,Collection XIIX,4.7300000190734863,Women,3
40841,159716,F,Shipped,2023-02-01 03:19:09.000000 UTC,2023-02-03 12:40:00.000000 UTC,,,4.7300000190734863,1,,2.1758000130027533,Plus,collection eighteen Women's Floppy Ribbon Sun Hat,Collection XIIX,4.7300000190734863,Women,3
46437,181874,M,Processing,2023-03-17 13:34:24.000000 UTC,,,,4.8400001525878906,2,,1.9602000540450213,Accessories,New Solid Winter Long Beanie,TopHeadwear,4.8400001525878906,Men,4
78651,307937,M,Processing,2023-02-25 12:13:50.000000 UTC,,,,4.880000114440918,1,,1.8641600402259824,Accessories,Fingerless Long Glove - Black W20S44E,Broner,4.880000114440918,Men,1
61971,242924,M,Cancelled,2023-03-31 11:56:32.000000 UTC,,,,4.9499998092651367,2,,1.9106999168612069,Accessories,Silky Feel Poly Solid Color Tie,boxed-gifts,4.9499998092651367,Men,10
80511,315415,F,Cancelled,2023-01-27 08:05:07.000000 UTC,,,,4.9499998092651367,1,,1.7869499197855596,Accessories,White Cotton Gloves. Black Cotton Gloves,Gloves Online,4.9499998092651367,Women,1
19261,75486,F,Shipped,2023-04-23 07:08:54.000000 UTC,2023-04-24 04:21:00.000000 UTC,,,4.9499998092651367,1,,2.3809499112807213,Plus,Winter Fuzzy Ski Earmuff Ear muff Warmer Headband Black,SK Hat shop,4.9499998092651367,Women,2
34447,134736,M,Shipped,2023-03-04 02:49:47.000000 UTC,2023-03-02 16:28:00.000000 UTC,,,4.9499998092651367,2,,1.9106999168612069,Accessories,Silky Feel Poly Solid Color Tie,boxed-gifts,4.9499998092651367,Men,10
94593,370612,F,Shipped,2023-02-19 10:08:12.000000 UTC,2023-02-20 04:39:00.000000 UTC,,,4.9499998092651367,1,,1.90574992085062,Accessories,Port Authority - Extra Long Fleece Scarf,Port Authority,4.9499998092651367,Women,6
86234,337955,M,Cancelled,2023-02-23 17:23:58.000000 UTC,,,,4.96999979019165,1,,1.769319919087291,Accessories,VERY SOFT NECK HOUNDSTOOTH SCARF KANYE WEST STYLE different colors available black-white,TrendsBlue,4.96999979019165,Men,5
43584,170716,F,Cancelled,2023-04-18 02:40:21.000000 UTC,,,,4.9899997711181641,1,,2.4450998889632523,Intimates,Large Lingerie Bag,Bajer,4.9899997711181641,Women,4
1429,5676,F,Complete,2023-06-13 01:22:12.000000 UTC,2023-06-13 22:34:00.000000 UTC,2023-06-17 06:24:00.000000 UTC,,4.9899997711181641,1,,1.9261399020595853,Accessories,Metro Fleece Ear Warmers,boxed-gifts,4.9899997711181641,Women,10
53430,209394,F,Complete,2023-01-30 14:07:41.000000 UTC,2023-02-02 12:52:00.000000 UTC,2023-02-03 09:08:00.000000 UTC,,4.9899997711181641,1,,1.9261399020595853,Accessories,Metro Fleece Ear Warmers,boxed-gifts,4.9899997711181641,Women,10
55425,217216,F,Complete,2023-01-31 15:17:09.000000 UTC,2023-02-02 07:46:00.000000 UTC,2023-02-03 17:01:00.000000 UTC,,4.9899997711181641,1,,1.9261399020595853,Accessories,Metro Fleece Ear Warmers,boxed-gifts,4.9899997711181641,Women,10
93534,366553,F,Complete,2023-03-16 14:30:36.000000 UTC,2023-03-19 06:18:00.000000 UTC,2023-03-20 13:24:00.000000 UTC,,4.9899997711181641,1,,2.135719898915589,Accessories,Multi-Colors Trendy Plaid & Houndstooth Check Soft Square Scarf,TrendsBlue,4.9899997711181641,Women,5
124506,488023,M,Complete,2023-05-08 02:48:00.000000 UTC,2023-05-08 07:05:00.000000 UTC,2023-05-09 08:51:00.000000 UTC,,4.9899997711181641,2,,2.0009899010197167,Accessories,Plain Adjustable Velcro Hats (Many Colors Available),Plain Hats,4.9899997711181641,Men,1
99786,390855,F,Processing,2023-05-18 12:24:56.000000 UTC,,,,4.9899997711181641,1,,1.9810299015681081,Socks & Hosiery,Womens Solid Color Tights - Free Size - Colors Available,Nvie Designs,4.9899997711181641,Women,1
115361,452433,F,Processing,2023-02-28 14:40:33.000000 UTC,,,,4.9899997711181641,4,,3.2285298513185978,Leggings,Soho Apparel Girls Seamless Lady 6 1/2 Shorts SS-04 Nylon Spandex,Soho Girls,4.9899997711181641,Women,1
76814,300797,F,Shipped,2023-05-13 04:03:28.000000 UTC,2023-05-14 14:51:00.000000 UTC,,,4.9899997711181641,1,,3.2285298513185978,Leggings,Soho Apparel Girls Seamless Lady 6 1/2 Shorts SS-04 Nylon Spandex,Soho Girls,4.9899997711181641,Women,1
61089,239494,F,Cancelled,2023-05-06 04:28:02.000000 UTC,,,,5.0,4,,2.8399999905377622,Intimates,Levusha Fashions Ladies Panties Fine Nylon Spandex Seamless Boyshort,Levusha Fashions,5.0,Women,8
99307,389039,M,Cancelled,2023-06-08 22:34:17.000000 UTC,,,,5.0,2,,2.130000009201467,Active,LRG Crew Sock,LRG,5.0,Men,2
14851,58120,M,Complete,2023-05-29 15:49:26.000000 UTC,2023-05-30 01:06:00.000000 UTC,2023-06-03 11:55:00.000000 UTC,,5.0,2,,2.955000009387732,Socks,LRG Crew Sock,LRG,5.0,Men,2
74334,291120,F,Complete,2023-05-10 10:09:15.000000 UTC,2023-05-12 03:35:00.000000 UTC,2023-05-14 16:59:00.000000 UTC,,5.0,1,,2.2349999845027924,Socks & Hosiery,LRG Hensler Crew Sock,LRG,5.0,Women,2
22413,87795,M,Processing,2023-03-20 10:38:33.000000 UTC,,,,5.0,3,,2.130000009201467,Active,LRG Crew Sock,LRG,5.0,Men,2
37079,145144,F,Processing,2023-06-28 04:06:10.000000 UTC,,,,5.0,3,,2.2349999845027924,Socks & Hosiery,LRG Hensler Crew Sock,LRG,5.0,Women,2
108334,424492,F,Processing,2023-02-28 00:55:41.000000 UTC,,,,5.0,1,,2.2349999845027924,Socks & Hosiery,LRG Hensler Crew Sock,LRG,5.0,Women,2
318,1196,M,Shipped,2023-04-13 03:46:11.000000 UTC,2023-04-14 00:50:00.000000 UTC,,,5.0,1,,2.2049999982118607,Accessories,Plain Short Cable Beanies (Comes In 10 Different Colors),MM Collections,5.0,Men,8
13499,52818,F,Shipped,2023-01-05 13:11:51.000000 UTC,2023-01-07 16:37:00.000000 UTC,,,5.0,3,,2.2349999845027924,Socks & Hosiery,LRG Hensler Crew Sock,LRG,5.0,Women,2
42643,167072,M,Shipped,2023-02-21 11:15:00.000000 UTC,2023-02-23 07:54:00.000000 UTC,,,5.0,1,,2.5699999928474422,Tops & Tees,Seinfeld Happy Festivus For the Rest of Us Light Gray Adult T-shirt Tee,Seinfeld,5.0,Men,7
65063,255045,F,Complete,2023-01-11 12:02:10.000000 UTC,2023-01-12 07:03:00.000000 UTC,2023-01-16 15:51:00.000000 UTC,,5.0900001525878906,3,,2.1785200621220469,Accessories,Double Hole Grommets Canvas Web Belt,beltiscool,5.0900001525878906,Women,1
32426,126861,M,Processing,2023-03-19 23:54:05.000000 UTC,,,,5.1999998092651367,2,,3.2759998840987681,Socks,Heavyweight tube-sock for athlete's ADULT size in 22 colors,Trenway Textiles,5.1999998092651367,Men,6
42914,168117,M,Processing,2023-04-17 03:35:44.000000 UTC,,,,5.2899999618530273,1,,1.893819981456101,Accessories,Rooster Men's Haberdasher Bow Tie,Rooster,5.2899999618530273,Men,2
90494,354530,M,Shipped,2023-01-02 02:54:33.000000 UTC,2023-01-02 08:45:00.000000 UTC,,,5.2899999618530273,1,,1.893819981456101,Accessories,Rooster Men's Haberdasher Bow Tie,Rooster,5.2899999618530273,Men,2
62344,244355,M,Processing,2023-02-04 03:40:41.000000 UTC,,,,5.3299999237060556,4,,1.9134699586319923,Accessories,Black Belt for Buckle,Ivory Falcon,5.3299999237060556,Men,4
